EMG,EMG integral
-0.0689697,0.099176
-0.101929,0.0987427
-0.126343,0.0988098
-0.228882,0.100415
-0.065918,0.1005
-0.161743,0.101611
-0.0915527,0.10235
-0.111694,0.102228
-0.153198,0.102557
-0.0567627,0.102258
-0.0170898,0.100629
-0.123291,0.100262
-0.0994873,0.099646
-0.114136,0.0996765
-0.0897217,0.0984863
-0.0592041,0.0983948
-0.067749,0.0984253
0.0946045,0.099176
-0.0378418,0.0993225
-0.00244141,0.0983826
0.0750732,0.0984009
0.0524902,0.0986633
-0.145874,0.0994568
-0.067749,0.0992554
0.0146484,0.0985046
-0.0927734,0.0983337
-0.0921631,0.0976501
-0.0299072,0.0974548
0.00244141,0.0955322
-0.152588,0.0963501
0.0305176,0.0953674
0.110474,0.0947693
-0.0268555,0.0940247
-0.0469971,0.0932373
-0.134888,0.0929199
-0.171509,0.0940613
-0.137329,0.0952698
-0.129395,0.0954468
-0.090332,0.0958374
-0.247192,0.0980042
-0.171509,0.099292
-0.0866699,0.0995605
-0.133057,0.100763
-0.0958252,0.100372
-0.12207,0.100958
-0.0805664,0.100494
-0.0927734,0.100531
-0.20813,0.101569
-0.0708008,0.101355
-0.0738525,0.100586
-0.118408,0.100146
-0.135498,0.099707
-0.0408936,0.0977173
-0.0445557,0.0971497
-0.0744629,0.0972534
-0.0891113,0.0976685
0.0146484,0.0972656
-0.0280762,0.097345
-0.0439453,0.0972046
0.109253,0.0965576
0.115356,0.0964111
0.0378418,0.095459
0.167847,0.0952698
0.0994873,0.094165
0.0177002,0.0933167
-0.108032,0.0926453
-0.0646973,0.092688
-0.161743,0.0941284
-0.161743,0.09422
-0.117188,0.0949524
-0.0860596,0.0937927
-0.139771,0.0941711
-0.045166,0.0944763
-0.101318,0.0939758
-0.0872803,0.0932617
-0.0421143,0.0914795
-0.0482178,0.0911072
-0.189819,0.0921997
-0.233765,0.0943054
-0.183105,0.0959839
-0.170898,0.0973083
-0.0878906,0.0961121
-0.0915527,0.0965515
-0.109863,0.0960022
-0.0640869,0.0959106
-0.10376,0.096167
-0.0671387,0.0959106
-0.0830078,0.0963562
-0.112915,0.0960754
-0.0872803,0.096698
-0.0201416,0.0953918
-0.0604248,0.0956848
-0.124512,0.0960632
0.130005,0.097345
-0.0976563,0.0968872
-0.0762939,0.0965942
-0.0964355,0.0968933
0.0323486,0.0966125
0.00488281,0.0954773
-0.00549316,0.093927
-0.0482178,0.0937195
0.0378418,0.0930786
-0.0500488,0.0923157
0.0183105,0.09021
-0.0567627,0.0901184
-0.0439453,0.0889404
0.128784,0.0893127
-0.0537109,0.0887329
-0.100098,0.0882019
-0.133057,0.0889648
-0.0933838,0.0897278
-0.0964355,0.0894592
-0.0842285,0.0893066
-0.163574,0.089801
-0.0671387,0.0895752
-0.200806,0.0909912
-0.170898,0.0920227
-0.172729,0.092804
-0.00427246,0.0924683
0.0695801,0.0931396
-0.0653076,0.093042
-0.161133,0.0941284
-0.126343,0.0939331
-0.133667,0.0945923
0.0665283,0.0951111
-0.0561523,0.0947449
-0.179443,0.0956177
-0.102539,0.096344
-0.0427246,0.0967468
0.0238037,0.095459
-0.00549316,0.0952087
-0.0604248,0.0947083
-0.0543213,0.0949829
-0.000610352,0.094519
-0.055542,0.0937256
-0.0964355,0.0929749
-0.0360107,0.0919617
-0.0817871,0.0914856
-0.0756836,0.0913391
-0.0311279,0.0891785
-0.0482178,0.0879456
-0.00610352,0.0871399
-0.0378418,0.0861877
-0.0897217,0.0861267
-0.0708008,0.085614
-0.139771,0.0862061
-0.0408936,0.0856873
-0.0592041,0.084198
-0.0561523,0.0840515
-0.0354004,0.083667
-0.178833,0.0842712
-0.100708,0.0839233
-0.0292969,0.0838074
-0.0708008,0.0840698
-0.0891113,0.0842163
-0.131836,0.0846436
-0.120239,0.0856995
-0.0714111,0.0861328
0.000610352,0.0856995
-0.0421143,0.0850281
-0.100098,0.0848755
-0.0280762,0.0847778
-0.0256348,0.0833557
-0.020752,0.0825684
-0.0775146,0.0831665
-0.032959,0.0824158
-0.0305176,0.082074
-0.03479,0.0808044
0.0946045,0.0801331
0.00244141,0.0789856
-0.0366211,0.0784912
0.0262451,0.077356
0.0805664,0.07771
0.0805664,0.0775024
-0.0616455,0.0772461
0.0708008,0.077533
-0.157471,0.0786255
-0.232544,0.0790527
-0.134888,0.078064
-0.0964355,0.0771973
-0.159912,0.0770874
-0.100098,0.0772095
-0.233765,0.0786316
-0.0384521,0.0779175
-0.0891113,0.0781677
-0.0195313,0.0773254
-0.057373,0.0772278
-0.0921631,0.0773193
-0.0958252,0.0771484
-0.150757,0.0777832
-0.159302,0.0791748
-0.167236,0.0802429
-0.0463867,0.0794617
-0.0286865,0.0784485
-0.0463867,0.0779358
-0.0146484,0.0773193
-0.012207,0.0764771
-0.065918,0.0768127
-0.0317383,0.0770813
-0.0579834,0.0776062
-0.0915527,0.0780396
-0.0469971,0.0781311
-0.0366211,0.0779968
-0.032959,0.0781433
0.043335,0.078009
-0.0213623,0.0777832
-0.119629,0.0776917
0.0726318,0.0778809
-0.0671387,0.0775513
-0.0726318,0.076947
-0.113525,0.0771484
-0.180664,0.0779907
-0.0805664,0.0779541
-0.0634766,0.0769531
0.0250244,0.076532
-0.0238037,0.074762
-0.0970459,0.0740234
-0.0311279,0.0726074
-0.00488281,0.0726135
-0.0317383,0.0722351
-0.0787354,0.0723694
-0.129395,0.072052
-0.128174,0.0720703
-0.0457764,0.0711914
-0.154419,0.0720703
-0.105591,0.0725647
-0.163574,0.072406
0.0787354,0.072168
0.0756836,0.0724976
-0.0805664,0.0730652
-0.0994873,0.0740051
-0.0158691,0.0735596
0.0933838,0.0739502
0.032959,0.0742737
-0.0140381,0.0738586
-0.0958252,0.0738525
-0.0946045,0.0744385
-0.0958252,0.0745789
-0.0280762,0.0741028
-0.154419,0.0753357
-0.0872803,0.0757263
-0.140991,0.0770752
-0.0872803,0.0775696
-0.0653076,0.0773254
-0.0836182,0.0774536
0.00305176,0.0760864
-0.181885,0.0774963
-0.0335693,0.07724
0.0708008,0.0773865
-0.0476074,0.0775085
-0.109253,0.0768127
-0.103149,0.0768372
-0.0201416,0.0767456
-0.0195313,0.0762329
-0.101318,0.076355
-0.067749,0.0757141
-0.0146484,0.0746582
-0.0744629,0.0746887
-0.0128174,0.0748108
-0.0738525,0.0751282
-0.115356,0.0752808
0.00610352,0.075061
0.0994873,0.0757996
0.055542,0.0761475
-0.0897217,0.0762695
-0.126343,0.0772034
-0.164795,0.0785461
0.00305176,0.0782288
-0.0866699,0.0781494
-0.182495,0.07995
-0.194702,0.0815308
-0.141602,0.0826843
-0.0866699,0.0827454
-0.032959,0.0822693
0.088501,0.0825378
0.0213623,0.0820435
-0.120239,0.0816711
0.162964,0.0809753
-0.0970459,0.0805969
-0.0830078,0.0804626
-0.145874,0.0803223
-0.120239,0.0805237
-0.151367,0.0796997
-0.170288,0.0810181
-0.0671387,0.0807983
-0.067749,0.0812805
-0.0891113,0.0815979
0.045166,0.0811279
-0.00244141,0.0801941
0.0292969,0.0789795
0.0164795,0.0775513
-0.00549316,0.0759338
-0.0939941,0.0764099
-0.0744629,0.0768677
-0.0360107,0.0767639
-0.0622559,0.07724
-0.133057,0.0784485
-0.055542,0.0783447
-0.0872803,0.0789001
-0.0769043,0.0790894
-0.0286865,0.0784607
-0.0219727,0.0782104
-0.108032,0.0789246
-0.0726318,0.0793213
0.0250244,0.0791382
-0.0439453,0.079364
-0.0738525,0.0789062
-0.130615,0.0794861
-0.078125,0.0795959
-0.0341797,0.0792114
-0.0170898,0.0782471
-0.0787354,0.0772278
0.00732422,0.0764954
-0.0769043,0.0766296
-0.0750732,0.0771301
0.0268555,0.0771606
-0.03479,0.0765381
-0.0537109,0.0767639
-0.0720215,0.0774353
-0.0720215,0.0778381
-0.101318,0.078064
-0.0537109,0.0773071
-0.0616455,0.0766418
0.00366211,0.0762207
-0.0805664,0.0754822
-0.00671387,0.0744934
-0.00427246,0.0729004
-0.0775146,0.0728882
-0.0915527,0.0730469
-0.078125,0.0730225
-0.0842285,0.0728699
-0.0335693,0.0730469
-0.0115967,0.072229
0.10437,0.0729431
0.10437,0.0738464
0.057373,0.0734619
-0.100098,0.0735168
-0.0714111,0.0732727
0.0744629,0.0737366
-0.0805664,0.072998
-0.148315,0.0736084
-0.132446,0.0735229
-0.228271,0.0749329
-0.0317383,0.0745972
0.175171,0.0755127
-0.103149,0.0765137
0.010376,0.0747986
0.088501,0.0753479
0.043335,0.0750732
-0.0262451,0.0748596
-0.0854492,0.0746216
-0.100098,0.0745911
-0.0408936,0.0747986
0.010376,0.074707
0.0134277,0.0738281
-0.0256348,0.073407
-0.00976563,0.0733582
0.067749,0.073291
0.108643,0.0742493
0.032959,0.0738403
0.0512695,0.0731995
0.0256348,0.0733948
0.0854492,0.0732544
0.148315,0.0741821
0.275269,0.0760376
0.131226,0.0760864
0.0860596,0.0752991
0.0616455,0.075885
-0.00610352,0.0750793
0.130615,0.0745605
-0.0256348,0.0728699
-0.131226,0.0727661
-0.241089,0.0743103
-0.213013,0.0761108
-0.288086,0.0781067
-0.177612,0.0796692
-0.216675,0.0806335
-0.219727,0.0812012
-0.233154,0.0825623
-0.143433,0.0831665
-0.123291,0.0829407
-0.0775146,0.0825134
-0.0592041,0.0815918
-0.0195313,0.0800842
0.0592041,0.0800049
0.0115967,0.0794434
-0.0653076,0.0792053
-0.00610352,0.0788147
-0.0134277,0.0789246
-0.0128174,0.0787598
0.00366211,0.0786316
0.0476074,0.0790527
0.0183105,0.0782959
0.0299072,0.0778503
0.0726318,0.0782166
0.0866699,0.0784607
0.0280762,0.0774109
0.020752,0.077063
0.0512695,0.0767029
0.0286865,0.0762207
0.0317383,0.0762512
0.0939941,0.0769714
0.0177002,0.0760681
0.0567627,0.0759094
0.111084,0.07677
0.126343,0.077594
0.119019,0.0780457
0.0256348,0.0769958
0.0732422,0.076947
0.00976563,0.0767029
0.0585938,0.0771179
-0.0640869,0.0769714
-0.0128174,0.0770264
-0.0262451,0.0765198
0.0152588,0.0759216
-0.0360107,0.0760132
-0.0390625,0.0760559
0.0128174,0.075647
0.0109863,0.0750366
0.0799561,0.075116
0.0939941,0.0750427
-0.0128174,0.0746338
0.0274658,0.074292
0.0506592,0.074762
0.0616455,0.0745728
0.152588,0.0760315
0.122681,0.0772156
0.149536,0.0779358
0.0866699,0.077887
0.0720215,0.0778259
-0.00793457,0.077063
0.0109863,0.0768372
0.0219727,0.0769409
0.0292969,0.0761902
-0.055542,0.0757019
-0.0866699,0.0759949
-0.10498,0.0760437
-0.0854492,0.0761841
-0.107422,0.0765137
-0.0384521,0.0760925
-0.00549316,0.0746643
-0.0598145,0.073938
-0.131836,0.0729736
-0.110474,0.073761
-0.00244141,0.0720337
-0.0500488,0.0715027
-0.055542,0.0719543
0.0482178,0.0715515
-0.0598145,0.0717163
-0.0817871,0.0722717
0.000610352,0.0714233
-0.0518799,0.0709412
0.0128174,0.0706604
-0.00732422,0.0706299
0.065918,0.0711548
-0.0177002,0.0710754
0.0897217,0.071875
0.0518799,0.0717163
0.153809,0.072168
0.109863,0.072937
0.168457,0.0741089
0.144043,0.075293
0.158081,0.0760193
0.0714111,0.0752502
0.0793457,0.073291
0.179443,0.0737732
0.0872803,0.0737854
-0.0439453,0.0736084
-0.0286865,0.0738342
0.0170898,0.072699
-0.0134277,0.0725769
-0.0494385,0.071759
-0.125732,0.0706055
-0.0946045,0.0694214
-0.129395,0.0678345
-0.0921631,0.06698
-0.124512,0.0660583
-0.0854492,0.0647156
-0.0592041,0.0629761
-0.057373,0.0621155
-0.0567627,0.0614502
-0.0506592,0.0611816
0.0134277,0.0607239
-0.0427246,0.0609558
-0.0231934,0.0605957
0.137329,0.061853
0.065918,0.0618591
0.0598145,0.0623962
0.098877,0.0632507
0.118408,0.0643066
0.239868,0.0666687
0.0817871,0.0670105
0.043335,0.0672607
0.106201,0.0680237
0.0457764,0.0677551
0.0390625,0.0672791
-0.0012207,0.0670105
0.200195,0.0688049
0.218506,0.0704773
0.10437,0.0712341
0.0354004,0.0712708
0.286865,0.0731995
0.147095,0.0744934
0.153809,0.0754639
0.0878906,0.0752319
0.045166,0.0744202
0.0640869,0.0738708
0.055542,0.0741699
0.0762939,0.0742004
0.0634766,0.0747375
0.065918,0.0748108
0.0604248,0.0747742
0.0695801,0.0753418
0.12085,0.0762878
0.0695801,0.0768311
0.0457764,0.0769287
0.0982666,0.0775208
0.0775146,0.0781677
0.0921631,0.0789795
0.0769043,0.078949
0.0689697,0.0786987
0.0683594,0.0792542
0.103149,0.080011
0.0640869,0.0801453
0.0671387,0.0802002
0.0793457,0.0794678
0.167236,0.0799133
0.167236,0.0800903
0.109253,0.0803162
0.137329,0.0809692
0.0494385,0.0813843
0.130005,0.0825745
0.123901,0.0835938
0.0830078,0.0841309
0.0805664,0.0843811
0.122681,0.0847412
0.0610352,0.0843018
0.128174,0.084729
0.136108,0.0850159
0.137939,0.0860107
0.143433,0.0873901
0.118408,0.0879761
0.101318,0.0876709
0.101318,0.0875793
0.114136,0.0886963
0.125732,0.0894531
0.133057,0.0902283
0.0775146,0.0905212
0.10376,0.0909607
0.128784,0.0914307
0.0909424,0.092334
0.114136,0.0929565
0.0628662,0.093457
0.105591,0.0944397
0.151367,0.0952942
0.144653,0.0965637
0.115356,0.0968201
0.150757,0.0978088
0.0628662,0.0968994
0.158081,0.0973816
0.187378,0.0975708
0.168457,0.0978149
0.0134277,0.0963684
0.10437,0.096698
0.0970459,0.096875
0.0817871,0.0958984
0.067749,0.0957031
0.0653076,0.0959167
0.133057,0.0969604
0.122681,0.0980164
0.045166,0.0983337
0.115356,0.0989929
0.185547,0.0995911
0.133667,0.0999817
0.128174,0.0999695
0.125732,0.100305
0.115967,0.10022
0.115967,0.100525
0.0952148,0.100885
0.126343,0.101575
0.136719,0.102374
0.0360107,0.102228
0.125732,0.103351
0.100098,0.103925
0.100098,0.104694
0.107422,0.104395
0.118408,0.104919
0.150757,0.105829
0.0671387,0.105511
0.0805664,0.105133
0.148315,0.104218
0.155029,0.10495
0.15564,0.106073
0.102539,0.106036
0.0482178,0.106061
0.166016,0.10733
0.132446,0.108643
0.139771,0.108038
0.112915,0.106982
0.128174,0.10722
0.130005,0.108167
0.166016,0.106958
0.123291,0.10672
0.129395,0.106476
0.130005,0.106897
0.13916,0.107837
0.00366211,0.107233
0.144043,0.108118
0.0836182,0.108191
0.0750732,0.108307
0.0769043,0.108417
0.0732422,0.108545
0.118408,0.109033
0.17395,0.109564
0.13916,0.11026
0.090332,0.110706
0.118408,0.110907
0.126343,0.111395
0.136719,0.111841
0.112305,0.112195
0.0689697,0.112195
0.0866699,0.112378
0.0689697,0.112036
0.10498,0.112445
0.0848389,0.112622
0.111694,0.112946
0.0946045,0.112219
0.143433,0.111981
0.145874,0.112347
0.126953,0.112244
0.125122,0.113
0.126343,0.112964
0.0799561,0.112524
0.113525,0.11283
0.0842285,0.112866
0.0817871,0.112457
0.0579834,0.112427
0.0482178,0.111627
0.102539,0.111292
0.10498,0.110962
0.0738525,0.110266
0.0952148,0.110034
0.142212,0.110443
0.0457764,0.109888
0.0720215,0.109467
0.103149,0.109241
0.131836,0.109229
0.0323486,0.108777
0.0683594,0.108423
0.0756836,0.107892
0.0494385,0.107477
0.0756836,0.107092
0.0769043,0.107233
0.0805664,0.106982
0.0622559,0.106091
0.0817871,0.105463
0.0793457,0.105103
0.100708,0.104602
0.0946045,0.104919
0.0775146,0.104114
0.0750732,0.102991
0.0787354,0.102094
0.105591,0.103015
0.109863,0.10307
0.0384521,0.102484
0.0946045,0.102612
0.0622559,0.102557
0.0579834,0.102484
0.0854492,0.102008
0.0793457,0.101575
0.0183105,0.101306
0.0384521,0.100537
0.0762939,0.0994446
0.0292969,0.0984009
0.0830078,0.0979492
0.0579834,0.0972717
0.0408936,0.096521
0.0531006,0.0958923
0.0744629,0.0956848
0.0701904,0.0951233
0.0787354,0.0945435
0.0866699,0.09505
0.0396729,0.0941895
0.0775146,0.0939636
0.0402832,0.0933655
0.125732,0.0935486
0.0732422,0.0930969
0.0305176,0.0918945
0.0384521,0.0916077
0.0854492,0.0916565
0.065918,0.0908325
0.0280762,0.089563
0.0402832,0.0884094
0.0695801,0.0880798
0.0878906,0.0884766
0.0518799,0.0873352
0.0396729,0.0864075
0.0653076,0.0856628
0.0866699,0.0854004
0.0317383,0.084436
0.0854492,0.0839905
0.0488281,0.0828186
0.0842285,0.082428
0.032959,0.0814636
0.0518799,0.0806824
0.0427246,0.079718
0.067749,0.0803589
0.0598145,0.0795166
0.0494385,0.0791748
0.0372314,0.0787964
0.032959,0.0783569
0.0494385,0.0781189
0.0561523,0.0774963
0.0622559,0.0763794
0.0866699,0.0758545
0.0891113,0.0758423
0.0640869,0.0752991
0.0396729,0.0744324
0.088501,0.0739502
0.0671387,0.0734985
0.0604248,0.0734131
0.0543213,0.0730896
0.0262451,0.0726624
0.0445557,0.0720581
0.0732422,0.0719421
0.0769043,0.0715942
0.0518799,0.071167
0.0268555,0.0700012
0.0921631,0.0694641
0.0457764,0.0686523
0.0439453,0.0678406
0.0805664,0.0673828
0.103149,0.0676147
0.0213623,0.0666931
0.0012207,0.065863
0.0457764,0.0655029
0.0665283,0.0655884
0.0360107,0.0654663
0.0457764,0.0648987
0.0262451,0.0641113
0.0231934,0.0636047
0.0402832,0.0630554
0.0634766,0.0622681
0.0769043,0.0625793
0.065918,0.0625183
0.0421143,0.061908
0.043335,0.0610229
0.0756836,0.0614563
0.0280762,0.0610535
0.045166,0.0607483
0.0445557,0.0606995
0.012207,0.0600647
0.0378418,0.0596741
0.0476074,0.0593445
0.0726318,0.0594482
-0.010376,0.0587341
0.0823975,0.0587646
0.0408936,0.0581665
0.0427246,0.0576477
0.0323486,0.057196
0.0299072,0.0567444
0.0524902,0.0564819
0.0518799,0.0559448
0.0177002,0.0550232
0.0286865,0.0549255
0.0549316,0.0545288
0.108032,0.0549866
0.0250244,0.054657
0.00549316,0.0538574
0.0408936,0.0534729
0.055542,0.0538452
0.0311279,0.053772
0.0268555,0.0532776
0.0170898,0.0531555
0.0585938,0.0529114
0.0317383,0.0526489
0.0128174,0.0523682
0.0665283,0.0525024
0.0799561,0.0525574
-0.0323486,0.052179
0.03479,0.0517395
0.0457764,0.0513306
0.0378418,0.0513123
0.0500488,0.0510376
-0.0286865,0.0509216
-0.000610352,0.0496704
0.0628662,0.0495667
0.00488281,0.0493103
0.0445557,0.0493713
0.0360107,0.048877
-0.0146484,0.0483643
0.010376,0.0481873
0.0402832,0.0481873
0.0299072,0.0477905
0.0427246,0.0473389
0.0366211,0.0471863
0.00305176,0.0468201
0.0372314,0.0465393
0.0488281,0.0461609
0.032959,0.0461731
0.0354004,0.0456726
0.0634766,0.0458191
0.0299072,0.0452759
0.0665283,0.0456116
-0.00793457,0.0451721
0.0335693,0.0450806
0.00244141,0.0444275
0.0408936,0.0442383
0.0152588,0.0438965
0.0280762,0.0438049
-0.0109863,0.0435852
0.0238037,0.0433289
0.0360107,0.0431274
0.0421143,0.042926
0.0524902,0.0425842
0.0195313,0.0418884
0.0787354,0.0420349
0.012207,0.0417603
-0.00732422,0.0409485
0.0439453,0.0407166
0.0311279,0.0404236
0.0158691,0.0400391
0.0244141,0.0400208
0.0256348,0.0398315
0.0195313,0.0392944
0.0390625,0.038916
0.0195313,0.0385925
0.0799561,0.0391235
0.0756836,0.0389587
0.00549316,0.0385559
0.0158691,0.0382751
0.0378418,0.0378479
0.0567627,0.037384
0.00793457,0.0372498
0.0213623,0.0374512
0.012207,0.0371155
0.0183105,0.0366333
0.0402832,0.036676
0.0531006,0.0367493
0.00305176,0.0365173
0.0561523,0.0368469
0.0195313,0.0366394
0.0250244,0.0362549
0.045166,0.0359375
-0.00732422,0.0353516
0.020752,0.0351379
0.067749,0.0353821
0.0012207,0.0346375
0.00305176,0.0343872
0.0256348,0.0341919
0.043335,0.0341797
0.0653076,0.0347107
-0.00305176,0.0343628
0.00427246,0.0339294
0.0396729,0.0335999
0.0634766,0.0341309
0.0335693,0.0336426
-0.0189209,0.0334229
0.0415039,0.0334106
0.0549316,0.0336365
0.012207,0.0334595
0.0219727,0.0331543
0.0238037,0.0328735
0.0628662,0.0333252
0.0390625,0.033429
0.0244141,0.0331238
0.0610352,0.0326538
0.0872803,0.0332764
-0.00366211,0.0332581
0.012207,0.0329712
0.0463867,0.0328796
0.00183105,0.0325867
-0.00732422,0.0323914
0,0.0322205
0.00854492,0.03172
0.00183105,0.0314209
-0.00610352,0.0313538
0.03479,0.0310364
0.0195313,0.0304321
0.0372314,0.030481
0.045166,0.0305847
0.0280762,0.0304077
0.0488281,0.0305176
0.00671387,0.0300842
0.0384521,0.0301819
0.0469971,0.0306458
0.0646973,0.0306641
-0.0360107,0.0309753
0.0201416,0.0307312
0.0311279,0.0306824
0.03479,0.0308838
-0.00366211,0.0308167
0.00793457,0.0304932
0.0177002,0.0303711
0.0372314,0.0303162
0.0115967,0.0300659
0.0219727,0.0302551
0.0134277,0.0300171
0.0421143,0.02995
0.0219727,0.0298401
0.0146484,0.0296326
0.0177002,0.0291748
0.0323486,0.0291992
0.0317383,0.0288513
0.00854492,0.0288574
0.0427246,0.028949
0.0213623,0.0291382
-0.0177002,0.0289063
0.0299072,0.0290527
0.0360107,0.0291321
0,0.0290222
0.0537109,0.0293213
0.0213623,0.0291748
0.00366211,0.0287903
0.00305176,0.0282959
0.0628662,0.0287292
0.0201416,0.0281433
0.00793457,0.0281006
-0.00488281,0.0280762
0.0134277,0.027771
0.00854492,0.0275452
-0.0109863,0.0274963
0.0323486,0.0275757
0.0622559,0.0279419
-0.0274658,0.0280212
0.0195313,0.0278259
0.00671387,0.0276978
0.0262451,0.0271606
0.00610352,0.0264648
0.032959,0.0267395
-0.00671387,0.0266479
0.0128174,0.0263977
0.0335693,0.0261658
0.0134277,0.0262207
0.0128174,0.0261353
0.0323486,0.0263367
0.0598145,0.0267517
-0.00671387,0.026416
0.0756836,0.0266418
0.0268555,0.0268799
-0.0140381,0.0264587
-0.0012207,0.0262756
0.0445557,0.0264709
0.0366211,0.0263855
-0.0140381,0.0264526
-0.00366211,0.0262817
-0.0366211,0.0259705
0.0164795,0.026123
0.0164795,0.0262573
-0.0128174,0.0261292
0.00183105,0.0257141
0.0140381,0.0252014
-0.0201416,0.0253723
0.0170898,0.0255005
0.0305176,0.0254089
0.0378418,0.0251526
-0.00366211,0.0248535
0.0158691,0.024823
0.0445557,0.0248535
0.0195313,0.0244995
0.0457764,0.0248352
0.00366211,0.0246521
-0.00671387,0.0244812
0.0390625,0.0242432
0.0134277,0.0239868
-0.000610352,0.0237488
0.00427246,0.0231812
0.0268555,0.0225769
0.0292969,0.0228333
0.0653076,0.0233643
-0.0396729,0.0232971
0.03479,0.0236267
0.0280762,0.0238342
0.022583,0.0240601
0.032959,0.0243042
0.00427246,0.0243286
-0.0390625,0.0246582
0.00915527,0.0244019
-0.000610352,0.0242126
0.0378418,0.0242188
0.0164795,0.0239319
-0.0292969,0.0239441
0.00671387,0.0235229
-0.010376,0.0235596
0.0457764,0.0236328
0.0170898,0.0233337
0.0128174,0.0228149
